state,hasc,adm0_a3,_id,type,fips,capital,iso_a2,name,lng,lat
VA,US.VA.WS,USA,USA-VA-51820,County,51820,Waynesboro,US,"Waynesboro, Virginia",-78.90229784387031,38.069524
GA,US.GA.PA,USA,USA-GA-13223,County,13223,Dallas,US,"Paulding, Georgia",-84.88678642991928,33.926006
MN,US.MN.BN,USA,USA-MN-27009,County,27009,Foley,US,"Benton, Minnesota",-93.98421979419781,45.690342
MN,US.MN.HU,USA,USA-MN-27057,County,27057,Park Rapids,US,"Hubbard, Minnesota",-94.91449777021691,46.9786175
MN,US.MN.NB,USA,USA-MN-27105,County,27105,Worthington,US,"Nobles, Minnesota",-95.75310486618946,43.67427757435265
MN,US.MN.SV,USA,USA-MN-27149,County,27149,Morris,US,"Stevens, Minnesota",-96.0059756179144,45.672715
PR,,USA,USA-PR-72003,County,72003,,US,"Aguada, Puerto Rico",-67.18238106175862,18.3695441070189
PR,,USA,USA-PR-72017,County,72017,,US,"Barceloneta, Puerto Rico",-66.56032561961763,18.4381975
PR,,USA,USA-PR-72045,County,72045,,US,"Comerío, Puerto Rico",-66.22190389155742,18.23478
KS,US.KS.MI,USA,USA-KS-20121,County,20121,Paola,US,"Miami, Kansas",-94.83862914669518,38.586252177061
KS,US.KS.SD,USA,USA-KS-20179,County,20179,Hoxie,US,"Sheridan, Kansas",-100.44184336959123,39.3501355
KY,US.KY.ED,USA,USA-KY-21061,County,21061,Brownsville,US,"Edmonson, Kentucky",-86.2311246493458,37.1925905
ME,US.ME.CU,USA,USA-ME-23005,County,23005,Portland,US,"Cumberland, Maine",-70.41576730641822,43.849174000000005
ME,US.ME.WS,USA,USA-ME-23029,County,23029,Machias,US,"Washington, Maine",-67.55570728849784,45.048026
MI,US.MI.MU,USA,USA-MI-26113,County,26113,Lake City,US,"Missaukee, Michigan",-85.09285136391608,44.3380935
PA,US.PA.ME,USA,USA-PA-42085,County,42085,Mercer,US,"Mercer, Pennsylvania",-80.2594842392478,41.326128
SD,US.SD.AU,USA,USA-SD-46003,County,46003,Plankinton,US,"Aurora, South Dakota",-98.55934130137932,43.673902999999996
SD,US.SD.HS,USA,USA-SD-46061,County,46061,Alexandria,US,"Hanson, South Dakota",-97.78695364455518,43.6744425
TX,US.TX.OT,USA,USA-TX-48101,County,48101,Paducah,US,"Cottle, Texas",-100.28295287632388,34.0301645
TX,US.TX.HA,USA,USA-TX-48191,County,48191,Memphis,US,"Hall, Texas",-100.68118621940945,34.5308135
TX,US.TX.JF,USA,USA-TX-48243,County,48243,Fort Davis,US,"Jeff Davis, Texas",-104.16633673529078,30.716204500000003
TX,US.TX.ID,USA,USA-TX-48329,County,48329,Midland,US,"Midland, Texas",-102.03157000491844,31.8690595
MS,US.MS.CS,USA,USA-MS-28017,County,28017,Okolona,US,"Chickasaw, Mississippi",-88.92899391530679,33.943245
MS,US.MS.JS,USA,USA-MS-28061,County,28061,Bay Springs,US,"Jasper, Mississippi",-89.11597732509577,32.0250605
MS,US.MS.NS,USA,USA-MS-28099,County,28099,Philadelphia,US,"Neshoba, Mississippi",-89.11640719388862,32.748031
MS,US.MS.WT,USA,USA-MS-28147,County,28147,Tylertown,US,"Walthall, Mississippi",-90.14596433116927,31.204818500000002
MO,US.MO.AU,USA,USA-MO-29007,County,29007,Mexico,US,"Audrain, Missouri",-91.76174142529992,39.193831
TX,US.TX.PT,USA,USA-TX-48375,County,48375,Amarillo,US,"Potter, Texas",-101.8939910036292,35.401634
TX,US.TX.UP,USA,USA-TX-48461,County,48461,Rankin,US,"Upton, Texas",-102.04281228365991,31.368744
UT,US.UT.CA,USA,USA-UT-49005,County,49005,Logan,US,"Cache, Utah",-111.73343360168914,41.6890135
UT,US.UT.WN,USA,USA-UT-49053,County,49053,Saint George,US,"Washington, Utah",-113.47569011142862,37.237435000000005
VA,US.VA.FV,USA,USA-VA-51065,County,51065,Palmyra,US,"Fluvanna, Virginia",-78.27014410322482,37.85091
VA,US.VA.BI,USA,USA-VA-51520,County,51520,Bristol,US,"Bristol, Virginia",-82.12673109058497,36.633238500000004
MI,US.MI.OG,USA,USA-MI-26129,County,26129,West Branch,US,"Ogemaw, Michigan",-84.12732225289847,44.334505500000006
MI,US.MI.WS,USA,USA-MI-26161,County,26161,Ann Arbor,US,"Washtenaw, Michigan",-83.83849745349207,42.2550825
MN,US.MN.JA,USA,USA-MN-27063,County,27063,Jackson,US,"Jackson, Minnesota",-95.15398353860502,43.67429857435265
MN,US.MN.MH,USA,USA-MN-27087,County,27087,Mahnomen,US,"Mahnomen, Minnesota",-95.81003012781684,47.3254745
MS,US.MS.TP,USA,USA-MS-28139,County,28139,Ripley,US,"Tippah, Mississippi",-88.92057784557211,34.78611
TX,US.TX.OL,USA,USA-TX-48359,County,48359,Vega,US,"Oldham, Texas",-102.60353961960422,35.401634
KS,US.KS.WO,USA,USA-KS-20207,County,20207,Yates Center,US,"Woodson, Kansas",-95.74109243338043,37.886267000000004
NE,US.NE.GO,USA,USA-NE-31073,County,31073,Elwood,US,"Gosper, Nebraska",-99.81222610639406,40.561783500000004
AR,US.AR.MT,USA,USA-AR-05097,County,05097,Mount Ida,US,"Montgomery, Arkansas",-93.66873220135415,34.5310615
MO,US.MO.CW,USA,USA-MO-29025,County,29025,Kingston,US,"Caldwell, Missouri",-93.9826606180248,39.678624
MO,US.MO.CP,USA,USA-MO-29053,County,29053,Boonville,US,"Cooper, Missouri",-92.80641228982276,38.808274999999995
MO,US.MO.HW,USA,USA-MO-29091,County,29091,West Plains,US,"Howell, Missouri",-91.8948764103321,36.643496999999996
MO,US.MO.MM,USA,USA-MO-29139,County,29139,Montgomery City,US,"Montgomery, Missouri",-91.45189407092965,38.919031000000004
VA,US.VA.NN,USA,USA-VA-51700,County,51700,Newport News,US,"Newport News, Virginia",-76.48884275027368,37.0884305
WA,US.WA.AS,USA,USA-WA-53003,County,53003,Asotin,US,"Asotin, Washington",-117.19002566330443,46.2171485
MO,US.MO.BN,USA,USA-MO-29015,County,29015,Warsaw,US,"Benton, Missouri",-93.2950957635606,38.3847065
MO,US.MO.JO,USA,USA-MO-29101,County,29101,Warrensburg,US,"Johnson, Missouri",-93.81271612299095,38.7445145
MO,US.MO.OZ,USA,USA-MO-29153,County,29153,Gainesville,US,"Ozark, Missouri",-92.44255794172757,36.646547006218
MO,US.MO.TA,USA,USA-MO-29213,County,29213,Forsyth,US,"Taney, Missouri",-93.03931212087676,36.65225248148175
ID,US.ID.BG,USA,USA-ID-16011,County,16011,Blackfoot,US,"Bingham, Idaho",-112.29800444840978,43.196329500000004
IL,US.IL.CU,USA,USA-IL-17035,County,17035,Toledo,US,"Cumberland, Illinois",-88.24060036174606,39.294772
IL,US.IL.LW,USA,USA-IL-17101,County,17101,Lawrenceville,US,"Lawrence, Illinois",-87.71228021816462,38.711284
MO,US.MO.RI,USA,USA-MO-29181,County,29181,Doniphan,US,"Ripley, Missouri",-90.85730961795389,36.6359065
NE,US.NE.BX,USA,USA-NE-31013,County,31013,Alliance,US,"Box Butte, Nebraska",-103.09507418127284,42.2650505
NE,US.NE.CA,USA,USA-NE-31027,County,31027,Hartington,US,"Cedar, Nebraska",-97.2508738752025,42.60018703275055
WA,US.WA.KL,USA,USA-WA-53039,County,53039,Goldendale,US,"Klickitat, Washington",-120.76393836760002,45.8301635
WV,US.WV.JA,USA,USA-WV-54035,County,54035,Ripley,US,"Jackson, West Virginia",-81.6787183281551,38.779004
MT,US.MT.SH,USA,USA-MT-30091,County,30091,Plentywood,US,"Sheridan, Montana",-104.54320151459021,48.7803055
NE,US.NE.CY,USA,USA-NE-31033,County,31033,Sidney,US,"Cheyenne, Nebraska",-102.99336785229933,41.134910500000004
NE,US.NE.DY,USA,USA-NE-31057,County,31057,Benkelman,US,"Dundy, Nebraska",-101.68804251171491,40.17614599319765
NE,US.NE.JO,USA,USA-NE-31097,County,31097,Tecumseh,US,"Johnson, Nebraska",-96.26526175000001,40.392593
IN,US.IN.BR,USA,USA-IN-18013,County,18013,Nashville,US,"Brown, Indiana",-86.22666939886224,39.1505875
IN,US.IN.LG,USA,USA-IN-18087,County,18087,Lagrange,US,"LaGrange, Indiana",-85.42635325075136,41.642768900915044
IN,US.IN.SE,USA,USA-IN-18151,County,18151,Angola,US,"Steuben, Indiana",-85.00021697792084,41.61312629533215
IA,US.IA.CD,USA,USA-IA-19031,County,19031,Tipton,US,"Cedar, Iowa",-91.13227133244294,41.81573
IA,US.IA.HE,USA,USA-IA-19087,County,19087,Mount Pleasant,US,"Henry, Iowa",-91.5443257645027,40.9874585
NE,US.NE.DK,USA,USA-NE-31043,County,31043,Dakota City,US,"Dakota, Nebraska",-96.56781808695118,42.391993
NE,US.NE.FA,USA,USA-NE-31061,County,31061,Franklin,US,"Franklin, Nebraska",-98.95293434688323,40.17631009188325
NE,US.NE.KA,USA,USA-NE-31099,County,31099,Minden,US,"Kearney, Nebraska",-98.95173559026247,40.501701499999996
WI,US.WI.IO,USA,USA-WI-55049,County,55049,Dodgeville,US,"Iowa, Wisconsin",-90.13323771663825,43.001344
WI,US.WI.PL,USA,USA-WI-55095,County,55095,Balsam Lake,US,"Polk, Wisconsin",-92.42944730929383,45.489402999999996
NE,US.NE.KB,USA,USA-NE-31105,County,31105,Kimball,US,"Kimball, Nebraska",-103.71476432059889,41.22049250189015
NE,US.NE.NU,USA,USA-NE-31129,County,31129,Nelson,US,"Nuckolls, Nebraska",-98.04747479652937,40.176437499166596
NE,US.NE.SC,USA,USA-NE-31157,County,31157,Gering,US,"Scotts Bluff, Nebraska",-103.70786720457616,41.87263294969375
NE,US.NE.YO,USA,USA-NE-31185,County,31185,York,US,"York, Nebraska",-97.59713235270064,40.872603
NM,US.NM.RO,USA,USA-NM-35041,County,35041,Portales,US,"Roosevelt, New Mexico",-103.49563877719322,34.192700531487
IA,US.IA.PT,USA,USA-IA-19155,County,19155,Council Bluffs,US,"Pottawattamie, Iowa",-95.54734042041767,41.3310465
KS,US.KS.CQ,USA,USA-KS-20019,County,20019,Sedan,US,"Chautauqua, Kansas",-96.24478170772281,37.149162803622104
KS,US.KS.HV,USA,USA-KS-20079,County,20079,Newton,US,"Harvey, Kansas",-97.42731007600986,38.0002185
NE,US.NE.PO,USA,USA-NE-31143,County,31143,Osceola,US,"Polk, Nebraska",-97.57871462230626,41.2100905
NV,US.NV.DO,USA,USA-NV-32005,County,32005,Minden,US,"Douglas, Nevada",-119.59413940371992,38.838158
NM,US.NM.LE,USA,USA-NM-35025,County,35025,Lovington,US,"Lea, New Mexico",-103.43947580663266,32.740814
MS,US.MS.SC,USA,USA-MS-28123,County,28123,Forest,US,"Scott, Mississippi",-89.5392567848817,32.464583000000005
MO,US.MO.LN,USA,USA-MO-29115,County,29115,Linneus,US,"Linn, Missouri",-93.10855037316863,39.835704500000006
NE,US.NE.FO,USA,USA-NE-31063,County,31063,Stockville,US,"Frontier, Nebraska",-100.3814040604122,40.490158
NE,US.NE.WE,USA,USA-NE-31181,County,31181,Red Cloud,US,"Webster, Nebraska",-98.50019715456722,40.1764314991666
NY,US.NY.GE,USA,USA-NY-36037,County,36037,Batavia,US,"Genesee, New York",-78.18570102530035,43.012409
NY,US.NY.LE,USA,USA-NY-36049,County,36049,Lowville,US,"Lewis, New York",-75.49170108009854,43.8353355
ND,US.ND.BK,USA,USA-ND-38013,County,38013,Bowbells,US,"Burke, North Dakota",-102.54605344519253,48.763798
ND,US.ND.HE,USA,USA-ND-38041,County,38041,Mott,US,"Hettinger, North Dakota",-102.48761942030285,46.456868
KS,US.KS.LN,USA,USA-KS-20107,County,20107,Mound City,US,"Linn, Kansas",-94.84257874524667,38.224387113140494
KS,US.KS.RN,USA,USA-KS-20155,County,20155,Hutchinson,US,"Reno, Kansas",-98.08724515806131,38.0350375
KY,US.KY.TM,USA,USA-KY-21223,County,21223,Bedford,US,"Trimble, Kentucky",-85.33281606241849,38.614103
GA,US.GA.GD,USA,USA-GA-13131,County,13131,Cairo,US,"Grady, Georgia",-84.22954641408592,30.800943415503852
NY,US.NY.BN,USA,USA-NY-36005,County,36005,Bronx,US,"Bronx, New York",-73.86947872312848,40.850757
NY,US.NY.MR,USA,USA-NY-36055,County,36055,Rochester,US,"Monroe, New York",-77.68561370709088,43.184662
NC,US.NC.RA,USA,USA-NC-37151,County,37151,Asheboro,US,"Randolph, North Carolina",-79.80380703080587,35.679242
ND,US.ND.RO,USA,USA-ND-38079,County,38079,Rolla,US,"Rolette, North Dakota",-99.85433391836203,48.859069612320646
OH,US.OH.CK,USA,USA-OH-39023,County,39023,Springfield,US,"Clark, Ohio",-83.78798575069393,39.944859
OH,US.OH.RI,USA,USA-OH-39139,County,39139,Mansfield,US,"Richland, Ohio",-82.55272776607836,40.757186000000004
ND,US.ND.PI,USA,USA-ND-38069,County,38069,Rugby,US,"Pierce, North Dakota",-100.04231459500721,48.196406
OH,US.OH.AL,USA,USA-OH-39005,County,39005,Ashland,US,"Ashland, Ohio",-82.26553518233085,40.8121995
OH,US.OH.GU,USA,USA-OH-39059,County,39059,Cambridge,US,"Guernsey, Ohio",-81.4761366608731,40.051123000000004
OH,US.OH.HL,USA,USA-OH-39075,County,39075,Millersburg,US,"Holmes, Ohio",-81.92438173917688,40.512243
GA,US.GA.LI,USA,USA-GA-13173,County,13173,Lakeland,US,"Lanier, Georgia",-83.07567268720386,30.9877665
ID,US.ID.GO,USA,USA-ID-16047,County,16047,Gooding,US,"Gooding, Idaho",-114.84060105286545,43.058240999999995
NY,US.NY.ST,USA,USA-NY-36101,County,36101,Bath,US,"Steuben, New York",-77.4158899250227,42.374855499999995
NC,US.NC.DH,USA,USA-NC-37063,County,37063,Durham,US,"Durham, North Carolina",-78.86689283289968,36.0501985
PA,US.PA.BF,USA,USA-PA-42015,County,42015,Towanda,US,"Bradford, Pennsylvania",-76.51730902215436,41.82536901857095
TX,US.TX.BP,USA,USA-TX-48021,County,48021,Bastrop,US,"Bastrop, Texas",-97.30978589816975,30.138938500000002
TX,US.TX.DO,USA,USA-TX-48129,County,48129,Clarendon,US,"Donley, Texas",-100.814178101625,34.9652105
TX,US.TX.HM,USA,USA-TX-48193,County,48193,Hamilton,US,"Hamilton, Texas",-98.06956503849918,31.762850999999998
IA,US.IA.CC,USA,USA-IA-19037,County,19037,New Hampton,US,"Chickasaw, Iowa",-92.31780836472552,42.994952999999995
OH,US.OH.MA,USA,USA-OH-39115,County,39115,McConnelsville,US,"Morgan, Ohio",-81.80996212569832,39.6272395
OK,US.OK.CO,USA,USA-OK-40025,County,40025,Boise City,US,"Cimarron, Oklahoma",-102.51629507606748,36.746813046640796
OK,US.OK.HP,USA,USA-OK-40059,County,40059,Buffalo,US,"Harper, Oklahoma",-99.64910736964018,36.707344500000005
OK,US.OK.LG,USA,USA-OK-40083,County,40083,Guthrie,US,"Logan, Oklahoma",-97.43408360139199,35.943572
IL,US.IL.AD,USA,USA-IL-17001,County,17001,Quincy,US,"Adams, Illinois",-91.1900522234562,39.990865457678694
IL,US.IL.DW,USA,USA-IL-17039,County,17039,Clinton,US,"DeWitt, Illinois",-88.889499806066,40.211884999999995
IL,US.IL.JH,USA,USA-IL-17087,County,17087,Vienna,US,"Johnson, Illinois",-88.8763284290383,37.466833
NC,US.NC.LN,USA,USA-NC-37107,County,37107,Kinston,US,"Lenoir, North Carolina",-77.6741922625844,35.2033985
ND,US.ND.FO,USA,USA-ND-38031,County,38031,Carrington,US,"Foster, North Dakota",-98.88286494029967,47.457211
ND,US.ND.RE,USA,USA-ND-38075,County,38075,Mohall,US,"Renville, North Dakota",-101.75911674687204,48.7636955
IA,US.IA.MK,USA,USA-IA-19123,County,19123,Oskaloosa,US,"Mahaska, Iowa",-92.64085473980023,41.335232000000005
KS,US.KS.BB,USA,USA-KS-20011,County,20011,Fort Scott,US,"Bourbon, Kansas",-94.84694402534312,37.9284286721414
KS,US.KS.TR,USA,USA-KS-20195,County,20195,WaKeeney,US,"Trego, Kansas",-99.87296306276744,38.91476
KY,US.KY.MH,USA,USA-KY-21157,County,21157,Benton,US,"Marshall, Kentucky",-88.334568863168,36.918188
MI,US.MI.GT,USA,USA-MI-26057,County,26057,Ithaca,US,"Gratiot, Michigan",-84.60221277198318,43.210326
GA,US.GA.HO,USA,USA-GA-13153,County,13153,Perry,US,"Houston, Georgia",-83.64910312371477,32.490834
SD,US.SD.CK,USA,USA-SD-46025,County,46025,Clark,US,"Clark, South Dakota",-97.73662316802603,44.977833000000004
SD,US.SD.MS,USA,USA-SD-46091,County,46091,Britton,US,"Marshall, South Dakota",-97.60346556488759,45.7618120157117
SD,US.SD.WA,USA,USA-SD-46129,County,46129,Selby,US,"Walworth, South Dakota",-100.00531101982878,45.4120275
TX,US.TX.BC,USA,USA-TX-48031,County,48031,Johnson City,US,"Blanco, Texas",-98.40227922569935,30.247633
TX,US.TX.AL,USA,USA-TX-48059,County,48059,Baird,US,"Callahan, Texas",-99.37348365580262,32.297964
IL,US.IL.SI,USA,USA-IL-17163,County,17163,Belleville,US,"Saint Clair, Illinois",-89.95478807084096,38.473510476349844
ND,US.ND.SU,USA,USA-ND-38093,County,38093,Jamestown,US,"Stutsman, North Dakota",-98.94366943735757,46.805611999999996
OH,US.OH.AN,USA,USA-OH-39003,County,39003,Lima,US,"Allen, Ohio",-84.13859645327963,40.750949000000006
OH,US.OH.HN,USA,USA-OH-39063,County,39063,Findlay,US,"Hancock, Ohio",-83.6507879103165,41.0793345
OH,US.OH.MR,USA,USA-OH-39101,County,39101,Marion,US,"Marion, Ohio",-83.18851249361174,40.576091
IN,US.IN.BO,USA,USA-IN-18011,County,18011,Lebanon,US,"Boone, Indiana",-86.46824163603475,40.052356
IN,US.IN.RA,USA,USA-IN-18135,County,18135,Winchester,US,"Randolph, Indiana",-85.01160518387839,40.1917975
OH,US.OH.MM,USA,USA-OH-39109,County,39109,Troy,US,"Miami, Ohio",-84.23446587860451,39.981576000000004
OK,US.OK.CD,USA,USA-OK-40015,County,40015,Anadarko,US,"Caddo, Oklahoma",-98.35851669885844,35.2372955
TX,US.TX.DI,USA,USA-TX-48117,County,48117,Hereford,US,"Deaf Smith, Texas",-102.60514772035691,35.06862853125075
TX,US.TX.JK,USA,USA-TX-48237,County,48237,Jacksboro,US,"Jack, Texas",-98.17182445961814,33.202054000000004
TX,US.TX.KR,USA,USA-TX-48265,County,48265,Kerrville,US,"Kerr, Texas",-99.30484811721473,29.991265
TX,US.TX.LO,USA,USA-TX-48293,County,48293,Groesbeck,US,"Limestone, Texas",-96.51892091135349,31.4678305
TX,US.TX.VL,USA,USA-TX-48465,County,48465,Del Rio,US,"Val Verde, Texas",-101.05048022842527,29.763112
TX,US.TX.YU,USA,USA-TX-48503,County,48503,Graham,US,"Young, Texas",-98.6880942975516,33.202054000000004
UT,US.UT.SP,USA,USA-UT-49039,County,49039,Manti,US,"Sanpete, Utah",-111.52406611873323,39.4214135
VA,US.VA.HL,USA,USA-VA-51083,County,51083,Halifax,US,"Halifax, Virginia",-78.91514084558119,36.802133999999995
IN,US.IN.LK,USA,USA-IN-18089,County,18089,Crown Point,US,"Lake, Indiana",-87.37324336612096,41.384167080606346
IN,US.IN.MM,USA,USA-IN-18107,County,18107,Crawfordsville,US,"Montgomery, Indiana",-86.89357890750475,40.065833
IN,US.IN.UN,USA,USA-IN-18161,County,18161,Liberty,US,"Union, Indiana",-84.92489057030377,39.64122966348995
IA,US.IA.BV,USA,USA-IA-19021,County,19021,Storm Lake,US,"Buena Vista, Iowa",-95.15114111558233,42.735721
OH,US.OH.SH,USA,USA-OH-39149,County,39149,Sidney,US,"Shelby, Ohio",-84.21895590629288,40.3359295
OK,US.OK.BL,USA,USA-OK-40011,County,40011,Watonga,US,"Blaine, Oklahoma",-98.4218036405675,35.988646
OK,US.OK.GV,USA,USA-OK-40049,County,40049,Pauls Valley,US,"Garvin, Oklahoma",-97.24752240195505,34.6591365
OK,US.OK.MY,USA,USA-OK-40097,County,40097,Pryor,US,"Mayes, Oklahoma",-95.22293687136748,36.3358525
MO,US.MO.CF,USA,USA-MO-29055,County,29055,Steelville,US,"Crawford, Missouri",-91.31240712276785,37.970711
MO,US.MO.MR,USA,USA-MO-29137,County,29137,Paris,US,"Monroe, Missouri",-92.01113561977277,39.4759385
NE,US.NE.SI,USA,USA-NE-31165,County,31165,Harrison,US,"Sioux, Nebraska",-103.76646299392712,42.52456018352645
TX,US.TX.UV,USA,USA-TX-48463,County,48463,Uvalde,US,"Uvalde, Texas",-99.76230595547533,29.357299
VA,US.VA.EM,USA,USA-VA-51595,County,51595,Emporia,US,"Emporia, Virginia",-77.53461277217122,36.694843
VA,US.VA.LX,USA,USA-VA-51678,County,51678,Lexington,US,"Lexington, Virginia",-79.45019737769678,37.775246
WA,US.WA.PI,USA,USA-WA-53053,County,53053,Tacoma,US,"Pierce, Washington",-122.0365885282861,47.028371500000006
WA,US.WA.WH,USA,USA-WA-53069,County,53069,Cathlamet,US,"Wahkiakum, Washington",-123.34327582763197,46.265063
CO,US.CO.PH,USA,USA-CO-08095,County,08095,Holyoke,US,"Phillips, Colorado",-102.35808976697462,40.5687749084367
FL,US.FL.BK,USA,USA-FL-12003,County,12003,Macclenny,US,"Baker, Florida",-82.31384694615258,30.360594183617103
IA,US.IA.FN,USA,USA-IA-19069,County,19069,Hampton,US,"Franklin, Iowa",-93.26256091827831,42.7326245
IA,US.IA.KE,USA,USA-IA-19107,County,19107,Sigourney,US,"Keokuk, Iowa",-92.17846216499552,41.336563
IA,US.IA.PG,USA,USA-IA-19145,County,19145,Clarinda,US,"Page, Iowa",-95.15680177665044,40.8145155
IA,US.IA.WO,USA,USA-IA-19193,County,19193,Sioux City,US,"Woodbury, Iowa",-96.04038818593415,42.391993
OR,US.OR.WW,USA,USA-OR-41063,County,41063,Enterprise,US,"Wallowa, Oregon",-117.12840292763755,45.535844499999996
PA,US.PA.CW,USA,USA-PA-42039,County,42039,Meadville,US,"Crawford, Pennsylvania",-80.06587240103543,41.736710515446596
WV,US.WV.BO,USA,USA-WV-54009,County,54009,Wellsburg,US,"Brooke, West Virginia",-80.5640434666795,40.2914195
WI,US.WI.LI,USA,USA-WI-55069,County,55069,Merrill,US,"Lincoln, Wisconsin",-89.73425766040228,45.25104
SD,US.SD.HA,USA,USA-SD-46055,County,46055,Philip,US,"Haakon, South Dakota",-101.57855584716148,44.4270365
TN,US.TN.MU,USA,USA-TN-47119,County,47119,Columbia,US,"Maury, Tennessee",-87.08121779876605,35.627994
TX,US.TX.AT,USA,USA-TX-48013,County,48013,Jourdanton,US,"Atascosa, Texas",-98.5459621066505,28.9863835
TX,US.TX.CL,USA,USA-TX-48099,County,48099,Gatesville,US,"Coryell, Texas",-97.79950157554583,31.3919595
IL,US.IL.SO,USA,USA-IL-17171,County,17171,Winchester,US,"Scott, Illinois",-90.47746991451102,39.652935
IL,US.IL.WS,USA,USA-IL-17199,County,17199,Marion,US,"Williamson, Illinois",-88.93003774856189,37.731234
IN,US.IN.JO,USA,USA-IN-18081,County,18081,Franklin,US,"Johnson, Indiana",-86.10140441541712,39.490509
IN,US.IN.WL,USA,USA-IN-18183,County,18183,Columbia City,US,"Whitley, Indiana",-85.51140782883476,41.112546
KS,US.KS.DC,USA,USA-KS-20039,County,20039,Oberlin,US,"Decatur, Kansas",-100.45946028954899,39.78480791926715
KS,US.KS.LB,USA,USA-KS-20099,County,20099,Oswego,US,"Labette, Kansas",-95.29809031087228,37.1697230075807
KS,US.KS.MN,USA,USA-KS-20115,County,20115,Marion,US,"Marion, Kansas",-97.10523433068326,38.261568
KS,US.KS.RH,USA,USA-KS-20165,County,20165,La Crosse,US,"Rush, Kansas",-99.30881533528736,38.5229615
PA,US.PA.MI,USA,USA-PA-42087,County,42087,Lewistown,US,"Mifflin, Pennsylvania",-77.6481499038201,40.597022
SD,US.SD.CP,USA,USA-SD-46021,County,46021,Mound City,US,"Campbell, South Dakota",-100.03001817103419,45.7618965
SD,US.SD.HT,USA,USA-SD-46067,County,46067,Olivet,US,"Hutchinson, South Dakota",-97.75626708189375,43.3475675
MA,US.MA.NA,USA,USA-MA-25019,County,25019,Nantucket,US,"Nantucket, Massachusetts",-70.01869192858766,41.324028999999996
NM,US.NM.LI,USA,USA-NM-35027,County,35027,Carrizozo,US,"Lincoln, New Mexico",-105.47278114146211,33.7430005
OH,US.OH.FR,USA,USA-OH-39049,County,39049,Columbus,US,"Franklin, Ohio",-83.01075933069833,39.955745
OH,US.OH.ME,USA,USA-OH-39111,County,39111,Woodsfield,US,"Monroe, Ohio",-81.05723530320891,39.7053045
ID,US.ID.JR,USA,USA-ID-16053,County,16053,Jerome,US,"Jerome, Idaho",-114.27470459564657,42.7071995
IL,US.IL.DO,USA,USA-IL-17041,County,17041,Tuscola,US,"Douglas, Illinois",-88.22022314066085,39.738873999999996
IL,US.IL.IR,USA,USA-IL-17075,County,17075,Watseka,US,"Iroquois, Illinois",-87.82727991712457,40.8673620396509
VT,US.VT.FR,USA,USA-VT-50011,County,50011,Saint Albans,US,"Franklin, Vermont",-72.8842685239631,44.817603000000005
VA,US.VA.WR,USA,USA-VA-51187,County,51187,Front Royal,US,"Warren, Virginia",-78.1990804819315,38.9023765
OH,US.OH.WO,USA,USA-OH-39173,County,39173,Bowling Green,US,"Wood, Ohio",-83.65034937092179,41.334224
OR,US.OR.TI,USA,USA-OR-41057,County,41057,Tillamook,US,"Tillamook, Oregon",-123.71447143607105,45.4099245
IN,US.IN.DR,USA,USA-IN-18029,County,18029,Lawrenceburg,US,"Dearborn, Indiana",-84.95218514584201,39.20531668077245
IA,US.IA.AL,USA,USA-IA-19005,County,19005,Waukon,US,"Allamakee, Iowa",-91.34929186648107,43.2941955
VA,US.VA.HM,USA,USA-VA-51650,County,51650,Hampton,US,"Hampton, Virginia",-76.36634873588949,37.0508805
WV,US.WV.WI,USA,USA-WV-54105,County,54105,Elizabeth,US,"Wirt, West Virginia",-81.40649509838704,39.0398195
SD,US.SD.LI,USA,USA-SD-46083,County,46083,Canton,US,"Lincoln, South Dakota",-96.75157228611222,43.286399
SD,US.SD.PR,USA,USA-SD-46105,County,46105,Bison,US,"Perkins, South Dakota",-102.47360990222992,45.708464520323744
TX,US.TX.EA,USA,USA-TX-48133,County,48133,Eastland,US,"Eastland, Texas",-98.81478532411782,32.28026
NY,US.NY.AB,USA,USA-NY-36001,County,36001,Albany,US,"Albany, New York",-73.9784403705047,42.614689
NY,US.NY.FU,USA,USA-NY-36035,County,36035,Johnstown,US,"Fulton, New York",-74.42656589536331,43.1340555
WI,US.WI.SE,USA,USA-WI-55117,County,55117,Sheboygan,US,"Sheboygan, Wisconsin",-87.93391813361598,43.711695500000005
AR,US.AR.MD,USA,USA-AR-05087,County,05087,Huntsville,US,"Madison, Arkansas",-93.69716714419047,36.024147
TN,US.TN.HC,USA,USA-TN-47067,County,47067,Sneedville,US,"Hancock, Tennessee",-83.26254904229889,36.490145999999996
TX,US.TX.DN,USA,USA-TX-48121,County,48121,Denton,US,"Denton, Texas",-97.11511491799729,33.1981685
TX,US.TX.KG,USA,USA-TX-48269,County,48269,Guthrie,US,"King, Texas",-100.25588895080753,33.616758000000004
TX,US.TX.RE,USA,USA-TX-48389,County,48389,Pecos,US,"Reeves, Texas",-103.64999797228259,31.381362
NC,US.NC.FO,USA,USA-NC-37067,County,37067,Winston-Salem,US,"Forsyth, North Carolina",-80.26256303446631,36.112230499999995
OH,US.OH.LR,USA,USA-OH-39093,County,39093,Elyria,US,"Lorain, Ohio",-82.11054691017804,41.317119500000004
PA,US.PA.FU,USA,USA-PA-42057,County,42057,McConnellsburg,US,"Fulton, Pennsylvania",-78.09767412146246,39.9389025
