name,area,popall,popcity,companies,worker,industry_comp,big_comp,xzjd,coords,lng,lat
龙川县紫市镇,10974,14064.0,512.0,20.0,137.0,11.0,,龙川县紫市镇,POINT (115.3521046133898 23.92129905873519),115.35210461338978,23.92129905873519
龙川县通衢镇,10070,20820.0,1080.0,14.0,118.0,10.0,1.0,龙川县通衢镇,POINT (115.3680388155858 24.02899153908838),115.36803881558585,24.028991539088377
龙川县登云镇,7038,16186.0,1120.0,10.0,5629.0,3.0,,龙川县登云镇,POINT (115.3969963041793 24.09327267036539),115.39699630417927,24.093272670365387
龙川县丰稔镇,13512,21148.0,1460.0,56.0,850.0,,,龙川县丰稔镇,POINT (115.3191168500376 24.17277661081657),115.31911685003764,24.172776610816573
龙川县四都镇,8057,9492.0,439.0,5.0,35.0,2.0,,龙川县四都镇,POINT (115.2591456010361 24.22597507697153),115.2591456010361,24.225975076971533
龙川县铁场镇,19667,37244.0,1630.0,13.0,104.0,3.0,,龙川县铁场镇,POINT (115.4774445491191 24.19207906045958),115.47744454911914,24.192079060459584
龙川县龙母镇,15100,26287.0,2107.0,18.0,1651.0,9.0,,龙川县龙母镇,POINT (115.4044662637266 24.26853110732571),115.40446626372659,24.26853110732571
龙川县田心镇,8860,24318.0,1176.0,275.0,1375.0,,,龙川县田心镇,POINT (115.5014587407236 24.29059881008478),115.50145874072362,24.290598810084784
龙川县黎咀镇,13701,11496.0,1617.0,15.0,76.0,11.0,2.0,龙川县黎咀镇,POINT (115.3302262565678 24.33683610080541),115.33022625656777,24.33683610080541
龙川县黄石镇,10954,6201.0,310.0,6.0,118.0,3.0,1.0,龙川县黄石镇,POINT (115.2339603618889 24.32274323422176),115.23396036188888,24.322743234221765
龙川县赤光镇,14173,31056.0,9789.0,19.0,312.0,13.0,2.0,龙川县赤光镇,POINT (115.4303917125795 24.39430490952763),115.4303917125795,24.394304909527627
龙川县回龙镇,8350,18068.0,2060.0,4.0,390.0,2.0,,龙川县回龙镇,POINT (115.5269757457791 24.38379795107958),115.52697574577905,24.383797951079583
龙川县新田镇,6433,17675.0,568.0,,,,,龙川县新田镇,POINT (115.5152440915861 24.45863489729863),115.51524409158608,24.458634897298626
龙川县车田镇,31200,51021.0,4600.0,69.0,509.0,14.0,,龙川县车田镇,POINT (115.2871047628821 24.48664236167295),115.2871047628821,24.486642361672946
龙川县岩镇镇,12164,11798.0,389.0,1.0,28.0,1.0,,龙川县岩镇镇,POINT (115.4159353137016 24.50112058009351),115.4159353137016,24.501120580093513
龙川县麻布岗镇,18000,42306.0,4120.0,30.0,136.0,13.0,,龙川县麻布岗镇,POINT (115.4249783615176 24.61213315485449),115.42497836151757,24.612133154854494
龙川县贝岭镇,10499,13756.0,753.0,4.0,22.0,,,龙川县贝岭镇,POINT (115.3302377535149 24.61829052923096),115.33023775351491,24.61829052923096
龙川县细坳镇,15245,14119.0,930.0,15.0,351.0,15.0,,龙川县细坳镇,POINT (115.2743299649277 24.70117144154941),115.27432996492766,24.701171441549405
龙川县上坪镇,20815,24780.0,24780.0,11.0,155.0,10.0,,龙川县上坪镇,POINT (115.4536674006626 24.7069776633103),115.45366740066257,24.706977663310305
连平县元善镇,28532,83886.0,,62.0,312.0,25.0,8.0,连平县元善镇,POINT (114.4802887721053 24.39370045296113),114.48028877210531,24.393700452961134
连平县上坪镇,30093,30154.0,3265.0,88.0,2564.0,16.0,1.0,连平县上坪镇,POINT (114.6054998683609 24.50632866796787),114.60549986836091,24.50632866796787
连平县内莞镇,23081,13005.0,1956.0,11.0,1010.0,5.0,,连平县内莞镇,POINT (114.6425595619267 24.40044409577755),114.64255956192666,24.40044409577755
连平县陂头镇,36432,23048.0,1441.0,26.0,650.0,6.0,1.0,连平县陂头镇,POINT (114.3336122071409 24.45742219374772),114.33361220714089,24.457422193747718
连平县溪山镇,11099,12975.0,249.0,32.0,192.0,30.0,,连平县溪山镇,POINT (114.4447143025894 24.2834684966465),114.44471430258939,24.283468496646503
连平县隆街镇,24064,33216.0,3450.0,96.0,864.0,13.0,6.0,连平县隆街镇,POINT (114.3339908024975 24.24553108019684),114.3339908024975,24.245531080196844
连平县田源镇,12978,9018.0,901.0,18.0,95.0,17.0,,连平县田源镇,POINT (114.4594844247684 24.19944175358059),114.45948442476842,24.199441753580594
连平县油溪镇,28356,28233.0,8230.0,20.0,210.0,7.0,2.0,连平县油溪镇,POINT (114.6220793036917 24.22590007006411),114.62207930369175,24.225900070064114
连平县忠信镇,8768,66741.0,33289.0,268.0,3181.0,30.0,14.0,连平县忠信镇,POINT (114.7238368255021 24.19887970562664),114.72383682550206,24.198879705626645
连平县高莞镇,6250,19860.0,836.0,3.0,22.0,,,连平县高莞镇,POINT (114.7009999643712 24.29404232902344),114.70099996437118,24.294042329023444
连平县大湖镇,6423,17807.0,1587.0,6.0,183.0,2.0,1.0,连平县大湖镇,POINT (114.8336700206415 24.25523447995282),114.83367002064148,24.255234479952815
连平县三角镇,4460,17707.0,390.0,31.0,1800.0,23.0,23.0,连平县三角镇,POINT (114.7943198376643 24.21681131298048),114.7943198376643,24.216811312980482
连平县绣缎镇,6206,12241.0,2688.0,8.0,232.0,4.0,3.0,连平县绣缎镇,POINT (114.8789766672093 24.27395337142399),114.8789766672093,24.27395337142399
和平县阳明镇,18838,127701.0,86711.0,1309.0,20715.0,803.0,58.0,和平县阳明镇,POINT (114.9568569078196 24.43360257300368),114.95685690781957,24.43360257300368
和平县大坝镇,17537,28819.0,1618.0,199.0,1035.0,156.0,10.0,和平县大坝镇,POINT (114.9297703999987 24.53844457922271),114.92977039999872,24.538444579222713
和平县长塘镇,16918,11090.0,1680.0,23.0,115.0,3.0,,和平县长塘镇,POINT (115.174771044263 24.59424311653306),115.17477104426303,24.59424311653306
和平县下车镇,13499,13461.0,1797.0,108.0,543.0,27.0,,和平县下车镇,POINT (115.0941496174941 24.65178657759078),115.09414961749407,24.651786577590784
和平县上陵镇,14465,17591.0,1256.0,20.0,263.0,7.0,1.0,和平县上陵镇,POINT (114.9759143009501 24.61546658271223),114.9759143009501,24.61546658271223
和平县优胜镇,11731,10080.0,597.0,4.0,23.0,2.0,,和平县优胜镇,POINT (115.0779230174371 24.525676248955),115.07792301743713,24.525676248955
和平县贝墩镇,13235,18152.0,1031.0,33.0,162.0,15.0,2.0,和平县贝墩镇,POINT (115.1816956768438 24.47362521002869),115.1816956768438,24.47362521002869
和平县古寨镇,6428,8774.0,1052.0,8.0,172.0,2.0,1.0,和平县古寨镇,POINT (115.1646927071354 24.38062935823604),115.16469270713537,24.380629358236042
和平县彭寨镇,20744,42502.0,7428.0,53.0,1563.0,27.0,3.0,和平县彭寨镇,POINT (115.0804716579632 24.38466193833838),115.08047165796316,24.38466193833838
和平县合水镇,12430,22097.0,583.0,241.0,1835.0,11.0,1.0,和平县合水镇,POINT (114.9145830306522 24.36070218284569),114.91458303065221,24.360702182845692
和平县公白镇,6377,11073.0,576.0,30.0,200.0,2.0,,和平县公白镇,POINT (114.9583251856135 24.29920552165202),114.95832518561352,24.299205521652016
和平县青州镇,10109,9239.0,850.0,77.0,385.0,49.0,,和平县青州镇,POINT (114.7938264478492 24.34546247228307),114.79382644784924,24.345462472283074
和平县浰源镇,13211,13821.0,509.0,16.0,120.0,3.0,1.0,和平县浰源镇,POINT (114.76491214477 24.54351122375223),114.76491214476995,24.54351122375223
和平县热水镇,14713,14608.0,1733.0,28.0,310.0,9.0,,和平县热水镇,POINT (114.8098647114658 24.44757898602962),114.80986471146578,24.447578986029622
和平县东水镇,15621,22265.0,2674.0,35.0,1322.0,14.0,3.0,和平县东水镇,POINT (115.1478486382817 24.23538643793342),115.14784863828173,24.23538643793342
和平县礼士镇,7015,13926.0,3214.0,60.0,725.0,44.0,,和平县礼士镇,POINT (115.0117691337024 24.23223868806716),115.01176913370244,24.232238688067156
和平县林寨镇,9284,18031.0,1797.0,31.0,402.0,19.0,,和平县林寨镇,POINT (115.0653396815254 24.27551424190096),115.0653396815254,24.275514241900964
东源县仙塘镇,16262,57551.0,27142.0,153.0,18233.0,54.0,27.0,东源县仙塘镇,POINT (114.7788629186837 23.82313044445196),114.77886291868371,23.823130444451962
东源县灯塔镇,20500,42788.0,18086.0,170.0,5080.0,21.0,7.0,东源县灯塔镇,POINT (114.8159749619927 23.98381159911972),114.81597496199271,23.98381159911972
东源县骆湖镇,9756,16148.0,16148.0,79.0,3000.0,23.0,5.0,东源县骆湖镇,POINT (114.8779465399539 24.05324791271754),114.87794653995387,24.053247912717538
东源县船塘镇,20843,66982.0,7654.0,99.0,8125.0,46.0,1.0,东源县船塘镇,POINT (114.9331912385255 24.18415792876161),114.93319123852547,24.18415792876161
东源县顺天镇,11603,13934.0,13934.0,38.0,302.0,13.0,,东源县顺天镇,POINT (114.7799504810983 24.1111222131737),114.77995048109827,24.1111222131737
东源县上莞镇,9748,21421.0,1270.0,58.0,704.0,40.0,3.0,东源县上莞镇,POINT (115.0121130764196 24.10688675749171),115.01211307641955,24.10688675749171
东源县曾田镇,14910,11158.0,,17.0,85.0,,,东源县曾田镇,POINT (114.9650363251897 23.99965691985308),114.9650363251897,23.999656919853077
东源县柳城镇,9856,18000.0,2200.0,65.0,760.0,50.0,13.0,东源县柳城镇,POINT (115.0964479041106 24.04797783561317),115.0964479041106,24.047977835613167
东源县义合镇,17679,10637.0,4175.0,68.0,880.0,16.0,1.0,东源县义合镇,POINT (114.8776710337682 23.83270102397184),114.8776710337682,23.832701023971836
东源县蓝口镇,19600,28290.0,6500.0,57.0,2000.0,41.0,7.0,东源县蓝口镇,POINT (115.070101285732 23.95372921530501),115.070101285732,23.953729215305007
东源县黄田镇,24545,17473.0,1585.0,138.0,1650.0,25.0,1.0,东源县黄田镇,POINT (114.9693330479861 23.84590256415308),114.96933304798605,23.845902564153075
东源县叶潭镇,16951,23105.0,3621.0,15.0,97.0,7.0,,东源县叶潭镇,POINT (115.1943040477753 23.89513887858087),115.19430404777526,23.895138878580873
东源县黄村镇,22000,33486.0,8665.0,445.0,1780.0,,,东源县黄村镇,POINT (115.2512905502402 23.81464049601497),115.25129055024023,23.81464049601497
东源县康禾镇,23000,17520.0,1132.0,35.0,243.0,10.0,2.0,东源县康禾镇,POINT (115.0986394825318 23.78147485770165),115.09863948253182,23.78147485770165
东源县锡场镇,42000,5380.0,657.0,14.0,72.0,6.0,,东源县锡场镇,POINT (114.4841569686946 23.92155360078997),114.48415696869463,23.921553600789967
东源县新港镇,16375,10955.0,5692.0,25.0,500.0,3.0,,东源县新港镇,POINT (114.6477382983914 23.84432468962799),114.6477382983914,23.844324689627985
东源县双江镇,14550,4312.0,2412.0,26.0,135.0,,,东源县双江镇,POINT (114.6853503526505 23.9663184564198),114.68535035265049,23.966318456419803
东源县涧头镇,17410,8847.0,533.0,25.0,168.0,8.0,1.0,东源县涧头镇,POINT (114.6754352901947 24.06533992623805),114.67543529019474,24.065339926238053
东源县新回龙镇,38986,3000.0,900.0,21.0,120.0,9.0,,东源县新回龙镇,POINT (114.4569254267785 23.78177865173243),114.45692542677851,23.781778651732427
东源县半江镇,24334,3026.0,308.0,15.0,70.0,10.0,,东源县半江镇,POINT (114.5306129304074 24.04522917152657),114.53061293040743,24.04522917152657
东源县漳溪乡,6824,12374.0,896.0,9.0,225.0,5.0,2.0,东源县漳溪乡,POINT (114.9115286502744 24.11106929401569),114.91152865027436,24.111069294015685
江城区埠场镇,7500,37684.0,37684.0,129.0,3741.0,119.0,3.0,江城区埠场镇,POINT (111.9600365180868 21.76763078508478),111.96003651808684,21.767630785084776
江城区平冈镇,18014,90706.0,90706.0,96.0,44347.0,64.0,32.0,江城区平冈镇,POINT (111.8588604843244 21.74925295627264),111.85886048432442,21.749252956272638
江城区闸坡镇,13259,79818.0,79818.0,592.0,8192.0,34.0,7.0,江城区闸坡镇,POINT (111.8360590993946 21.57447480254347),111.83605909939462,21.574474802543467
江城区双捷镇,6885,28042.0,2289.0,36.0,768.0,20.0,3.0,江城区双捷镇,POINT (111.7859264592415 21.91357426572133),111.78592645924147,21.91357426572133
阳西县织篢镇,33325,126414.0,126414.0,230.0,10050.0,210.0,46.0,阳西县织篢镇,POINT (111.594117914423 21.72207349201966),111.59411791442297,21.722073492019664
阳西县程村镇,19676,56552.0,,19.0,3050.0,18.0,2.0,阳西县程村镇,POINT (111.7249003968568 21.82297813507684),111.72490039685682,21.822978135076845
阳西县塘口镇,19396,24599.0,8464.0,44.0,250.0,27.0,,阳西县塘口镇,POINT (111.5606394153544 21.84331600503428),111.56063941535442,21.84331600503428
阳西县上洋镇,17160,64583.0,4770.0,2.0,96.0,,,阳西县上洋镇,POINT (111.5891789422801 21.58797040934174),111.58917894228013,21.58797040934174
阳西县溪头镇,21047,76179.0,16305.0,144.0,972.0,25.0,5.0,阳西县溪头镇,POINT (111.7283929468335 21.66041017261058),111.72839294683351,21.66041017261058
阳西县沙扒镇,2861,28375.0,15320.0,135.0,1456.0,20.0,2.0,阳西县沙扒镇,POINT (111.4984398164597 21.52880683599743),111.49843981645968,21.52880683599743
阳西县儒洞镇,12875,45948.0,24629.0,36.0,3489.0,34.0,6.0,阳西县儒洞镇,POINT (111.4711287814989 21.6040782335454),111.47112878149893,21.604078233545405
阳西县新圩镇,18100,29914.0,4606.0,76.0,3689.0,22.0,2.0,阳西县新圩镇,POINT (111.4446493293616 21.75389409535196),111.4446493293616,21.753894095351956
阳春市河朗镇,20000,41164.0,5268.0,34.0,1243.0,11.0,2.0,阳春市河朗镇,POINT (111.7960936364177 22.56800952687225),111.79609363641768,22.56800952687225
阳春市松柏镇,17600,41469.0,13175.0,133.0,1533.0,33.0,2.0,阳春市松柏镇,POINT (111.8375043160726 22.47163465991189),111.83750431607258,22.471634659911892
阳春市石望镇,11000,28306.0,2000.0,21.0,486.0,8.0,1.0,阳春市石望镇,POINT (111.9343223364965 22.55899206517222),111.93432233649648,22.55899206517222
阳春市春湾镇,34240,86011.0,28079.0,282.0,2108.0,63.0,2.0,阳春市春湾镇,POINT (112.0093294726905 22.40396604839441),112.00932947269054,22.403966048394405
阳春市合水镇,24000,58268.0,58268.0,152.0,1052.0,123.0,2.0,阳春市合水镇,POINT (111.9222817421268 22.28576371259475),111.92228174212683,22.285763712594747
阳春市陂面镇,12300,46701.0,4599.0,26.0,1635.0,26.0,4.0,阳春市陂面镇,POINT (111.8406761629934 22.33907495575439),111.84067616299339,22.339074955754388
阳春市圭岗镇,38634,22937.0,2462.0,59.0,219.0,45.0,2.0,阳春市圭岗镇,POINT (111.7222275244486 22.36440724624851),111.72222752444856,22.364407246248508
阳春市永宁镇,36200,27947.0,1924.0,66.0,458.0,65.0,1.0,阳春市永宁镇,POINT (111.5787441856201 22.2828422365082),111.57874418562012,22.282842236508202
阳春市马水镇,14990,35398.0,5716.0,68.0,2065.0,68.0,13.0,阳春市马水镇,POINT (111.6584317413531 22.1460819180487),111.65843174135314,22.146081918048697
阳春市岗美镇,19420,48009.0,3124.0,54.0,1643.0,32.0,6.0,阳春市岗美镇,POINT (111.7582404050066 22.04004416698904),111.75824040500662,22.040044166989045
阳春市河口镇,21000,25696.0,2680.0,36.0,687.0,33.0,3.0,阳春市河口镇,POINT (111.6326445858957 21.94679955364805),111.63264458589569,21.946799553648045
阳春市潭水镇,22800,72939.0,10429.0,140.0,4000.0,40.0,15.0,阳春市潭水镇,POINT (111.5847393745939 22.05939418303041),111.58473937459385,22.059394183030413
阳春市三甲镇,30820,52147.0,17911.0,112.0,2912.0,54.0,2.0,阳春市三甲镇,POINT (111.4779011869883 22.15796972845783),111.47790118698826,22.157969728457825
阳春市双窖镇,27920,39646.0,3145.0,79.0,1021.0,18.0,,阳春市双窖镇,POINT (111.3719545785642 22.10774633705611),111.37195457856419,22.10774633705611
阳春市八甲镇,41900,58135.0,8248.0,83.0,5058.0,42.0,2.0,阳春市八甲镇,POINT (111.4144396212288 21.94602474163177),111.41443962122875,21.94602474163177
清城区源潭镇,23110,101538.0,36762.0,161.0,27033.0,29.0,29.0,清城区源潭镇,POINT (113.2337881956033 23.66458932289665),113.2337881956033,23.664589322896646
清城区龙塘镇,13906,91313.0,12763.0,538.0,46020.0,109.0,109.0,清城区龙塘镇,POINT (113.0785886388472 23.57353554621391),113.07858863884721,23.57353554621391
清城区石角镇,17797,93294.0,18736.0,272.0,27425.0,57.0,57.0,清城区石角镇,POINT (112.9761767753238 23.51877582859584),112.97617677532376,23.51877582859584
清城区飞来峡镇,37149,56683.0,12314.0,98.0,2887.0,5.0,5.0,清城区飞来峡镇,POINT (113.2063265696126 23.80371857892882),113.20632656961259,23.803718578928823
清新区太和镇,8608,245143.0,213880.0,158.0,37407.0,43.0,43.0,清新区太和镇,POINT (112.957719692683 23.72903219091132),112.957719692683,23.72903219091132
清新区太平镇,21342,75135.0,21824.0,47.0,13928.0,37.0,37.0,清新区太平镇,POINT (112.8233090563696 23.69990777509139),112.82330905636957,23.699907775091386
清新区山塘镇,8693,51366.0,2171.0,14.0,2647.0,10.0,10.0,清新区山塘镇,POINT (112.929432488924 23.62917723635602),112.92943248892395,23.629177236356025
清新区三坑镇,11212,43546.0,5012.0,7.0,560.0,3.0,3.0,清新区三坑镇,POINT (112.8176861698208 23.60953960043549),112.81768616982085,23.60953960043549
清新区龙颈镇,55338,80674.0,5126.0,13.0,3583.0,8.0,8.0,清新区龙颈镇,POINT (112.8090783113884 23.84872315038812),112.80907831138839,23.848723150388125
清新区禾云镇,43362,83797.0,12113.0,15.0,6526.0,12.0,12.0,清新区禾云镇,POINT (112.9379286040627 23.94858345449542),112.93792860406269,23.948583454495417
清新区浸潭镇,46400,77881.0,3081.0,6.0,1118.0,4.0,4.0,清新区浸潭镇,POINT (112.7092806533565 24.04414930811814),112.7092806533565,24.044149308118143
清新区石潭镇,29930,70236.0,14598.0,4.0,1307.0,4.0,4.0,清新区石潭镇,POINT (112.7393873381904 24.18387163475046),112.73938733819043,24.183871634750464
佛冈县石角镇,37439,129554.0,52845.0,353.0,39232.0,35.0,35.0,佛冈县石角镇,POINT (113.5126514891768 23.87177451259172),113.51265148917679,23.87177451259172
佛冈县水头镇,14621,24740.0,966.0,11.0,218.0,4.0,1.0,佛冈县水头镇,POINT (113.6801113240592 23.88189757252047),113.68011132405924,23.881897572520465
佛冈县汤塘镇,22937,70680.0,2064.0,85.0,8364.0,52.0,23.0,佛冈县汤塘镇,POINT (113.5217180032367 23.74751684831578),113.52171800323669,23.74751684831578
佛冈县龙山镇,16047,45899.0,1661.0,178.0,7384.0,72.0,20.0,佛冈县龙山镇,POINT (113.3767908815422 23.79231594397345),113.37679088154219,23.792315943973453
佛冈县高岗镇,20074,24614.0,780.0,8.0,1720.0,7.0,5.0,佛冈县高岗镇,POINT (113.582354263149 24.01354559314538),113.58235426314904,24.013545593145377
佛冈县迳头镇,18504,29942.0,1039.0,11.0,3200.0,11.0,11.0,佛冈县迳头镇,POINT (113.7019530858852 23.98751041859717),113.70195308588518,23.987510418597168
阳山县青莲镇,21298,25753.0,7101.0,43.0,926.0,1.0,1.0,阳山县青莲镇,POINT (112.7655754671925 24.44775580428564),112.76557546719252,24.447755804285638
阳山县江英镇,30305,22729.0,3118.0,34.0,632.0,1.0,1.0,阳山县江英镇,POINT (112.864015006584 24.55260425016197),112.86401500658401,24.55260425016197
阳山县杜步镇,15773,17704.0,3662.0,49.0,1017.0,3.0,3.0,阳山县杜步镇,POINT (112.6932294673938 24.30247142439018),112.69322946739382,24.302471424390177
阳山县七拱镇,31323,41360.0,11617.0,137.0,1853.0,3.0,3.0,阳山县七拱镇,POINT (112.5448617041132 24.32068134110051),112.54486170411319,24.32068134110051
阳山县太平镇,25997,35679.0,5275.0,68.0,1035.0,1.0,1.0,阳山县太平镇,POINT (112.5162052591589 24.20486973832606),112.51620525915888,24.20486973832606
阳山县杨梅镇,17689,4387.0,1324.0,21.0,170.0,,,阳山县杨梅镇,POINT (112.5436197336309 24.07800934796877),112.54361973363095,24.07800934796877
阳山县大崀镇,9601,10785.0,1160.0,53.0,738.0,1.0,1.0,阳山县大崀镇,POINT (112.508732350842 24.45476002666894),112.50873235084198,24.454760026668943
阳山县小江镇,22692,20687.0,3619.0,51.0,662.0,2.0,2.0,阳山县小江镇,POINT (112.5897362575017 24.6197966694598),112.58973625750168,24.6197966694598
阳山县岭背镇,22976,20904.0,3012.0,39.0,581.0,,,阳山县岭背镇,POINT (112.7277622579375 24.59942547640555),112.7277622579375,24.599425476405546
阳山县黄坌镇,15662,9896.0,1691.0,30.0,266.0,,,阳山县黄坌镇,POINT (112.6986463254066 24.72330842207408),112.69864632540661,24.72330842207408
阳山县黎埠镇,26917,40945.0,9907.0,139.0,1817.0,1.0,1.0,阳山县黎埠镇,POINT (112.4475188476589 24.55392922498898),112.44751884765886,24.55392922498898
阳山县阳城镇,29974,125461.0,93786.0,1248.0,17126.0,5.0,5.0,阳山县阳城镇,POINT (112.6461511941554 24.43723133715578),112.64615119415544,24.437231337155776
阳山县秤架瑶族乡,56673,12100.0,5379.0,86.0,1236.0,1.0,1.0,阳山县秤架瑶族乡,POINT (112.8510207419295 24.80555501935119),112.85102074192949,24.80555501935119
连山壮族瑶族自治县永和镇,19726,22896.0,3025.0,30.0,275.0,,,连山壮族瑶族自治县永和镇,POINT (112.0214854696044 24.67259179756274),112.02148546960444,24.67259179756274
连山壮族瑶族自治县吉田镇,17340,25819.0,12979.0,343.0,4606.0,2.0,2.0,连山壮族瑶族自治县吉田镇,POINT (112.0339691015917 24.57746034453761),112.0339691015917,24.57746034453761
连山壮族瑶族自治县太保镇,14787,13204.0,2983.0,55.0,279.0,,,连山壮族瑶族自治县太保镇,POINT (112.1693698433811 24.71421143223015),112.16936984338108,24.71421143223015
连山壮族瑶族自治县禾洞镇,12804,7723.0,786.0,32.0,167.0,,,连山壮族瑶族自治县禾洞镇,POINT (112.0899744091826 24.76824223306845),112.08997440918257,24.768242233068452
连山壮族瑶族自治县福堂镇,18937,16577.0,2541.0,46.0,338.0,,,连山壮族瑶族自治县福堂镇,POINT (112.0727158264207 24.42107302354552),112.07271582642066,24.42107302354552
连山壮族瑶族自治县小三江镇,28074,14472.0,4241.0,115.0,581.0,1.0,1.0,连山壮族瑶族自治县小三江镇,POINT (112.1642972398365 24.29155444986573),112.16429723983653,24.29155444986573
连山壮族瑶族自治县上帅镇,10214,4022.0,510.0,,,,,连山壮族瑶族自治县上帅镇,POINT (112.0134317883919 24.25298224928325),112.01343178839194,24.252982249283253
连南瑶族自治县三江镇,21887,43768.0,24769.0,612.0,12302.0,7.0,7.0,连南瑶族自治县三江镇,POINT (112.2278339783551 24.81576909867153),112.22783397835512,24.815769098671527
连南瑶族自治县大麦山镇,14348,17421.0,1988.0,73.0,525.0,39.0,,连南瑶族自治县大麦山镇,POINT (112.2470605411941 24.45830468392963),112.2470605411941,24.458304683929633
连南瑶族自治县寨岗镇,33041,52005.0,13208.0,540.0,5506.0,98.0,6.0,连南瑶族自治县寨岗镇,POINT (112.3544737578659 24.42925221755443),112.35447375786586,24.429252217554435
连南瑶族自治县三排镇,14957,25818.0,3451.0,10.0,116.0,5.0,,连南瑶族自治县三排镇,POINT (112.3017174983213 24.61547049840822),112.3017174983213,24.615470498408218
连南瑶族自治县涡水镇,13198,8232.0,1589.0,,,,,连南瑶族自治县涡水镇,POINT (112.2057227584421 24.55142363168456),112.20572275844214,24.551423631684564
连南瑶族自治县大坪镇,9894,10536.0,1476.0,11.0,55.0,11.0,,连南瑶族自治县大坪镇,POINT (112.1902720424924 24.64438918812367),112.19027204249244,24.64438918812367
连南瑶族自治县香坪镇,16766,11813.0,2476.0,,,,,连南瑶族自治县香坪镇,POINT (112.1377910274505 24.48666043077736),112.13779102745053,24.486660430777363
英德市沙口镇,32227,36741.0,7118.0,21.0,849.0,5.0,5.0,英德市沙口镇,POINT (113.5486787363423 24.42681587334263),113.54867873634228,24.426815873342633
英德市望埠镇,20730,50134.0,10431.0,234.0,3661.0,9.0,9.0,英德市望埠镇,POINT (113.4991126780321 24.27257330087325),113.49911267803213,24.27257330087325
英德市横石水镇,11847,31375.0,2525.0,68.0,420.0,,,英德市横石水镇,POINT (113.7466817694029 24.37455358747598),113.74668176940288,24.374553587475983
英德市桥头镇,14555,35423.0,2699.0,17.0,1196.0,3.0,3.0,英德市桥头镇,POINT (113.7857721272952 24.25740023969933),113.78577212729523,24.25740023969933
英德市青塘镇,12151,30342.0,4158.0,67.0,743.0,1.0,1.0,英德市青塘镇,POINT (113.8362102242429 24.18264272135587),113.83621022424286,24.182642721355865
英德市白沙镇,16280,32384.0,2414.0,83.0,508.0,2.0,2.0,英德市白沙镇,POINT (113.7516943816998 24.10548136861942),113.75169438169979,24.105481368619415
英德市大站镇,24597,36203.0,11235.0,66.0,1347.0,4.0,4.0,英德市大站镇,POINT (113.461224790735 24.1242660035663),113.46122479073497,24.124266003566298
英德市西牛镇,24522,41001.0,9932.0,3.0,430.0,2.0,2.0,英德市西牛镇,POINT (113.0830744144897 24.14379486748556),113.08307441448972,24.14379486748556
英德市九龙镇,23561,40406.0,7698.0,32.0,167.0,4.0,4.0,英德市九龙镇,POINT (112.9351375681482 24.1178269846877),112.93513756814818,24.117826984687703
英德市含光镇,23594,60120.0,23247.0,142.0,1446.0,1.0,1.0,英德市含光镇,POINT (113.075811569991 24.26984271897886),113.075811569991,24.269842718978865
英德市大湾镇,38195,68092.0,16121.0,1.0,86.0,1.0,1.0,英德市大湾镇,POINT (112.9365688340056 24.36547326810003),112.9365688340056,24.365473268100025
英德市石灰铺镇,22695,31812.0,8724.0,126.0,2183.0,1.0,1.0,英德市石灰铺镇,POINT (113.2375811089884 24.25001336291051),113.2375811089884,24.250013362910508
英德市石牯塘镇,33255,30587.0,2749.0,46.0,306.0,1.0,1.0,英德市石牯塘镇,POINT (113.1785006764991 24.40024980416922),113.17850067649906,24.400249804169224
英德市下太镇,17409,11266.0,2965.0,36.0,229.0,1.0,1.0,英德市下太镇,POINT (113.4470865797502 24.00444195085346),113.44708657975016,24.004441950853458
英德市波罗镇,17295,7999.0,541.0,23.0,126.0,,,英德市波罗镇,POINT (113.0291016459539 24.46611172566318),113.02910164595386,24.466111725663175
英德市横石塘镇,20183,23110.0,3276.0,63.0,611.0,2.0,,英德市横石塘镇,POINT (113.3276532552231 24.34752595771244),113.32765325522313,24.34752595771244
英德市大洞镇,18479,13183.0,1093.0,,,,,英德市大洞镇,POINT (113.0688263183953 23.99933552593795),113.06882631839532,23.999335525937955
英德市连江口镇,38040,36765.0,13620.0,30.0,450.0,1.0,1.0,英德市连江口镇,POINT (113.2878850084043 24.05545824177939),113.28788500840432,24.055458241779395
英德市黎溪镇,28499,33578.0,16791.0,97.0,9584.0,2.0,2.0,英德市黎溪镇,POINT (113.2252739806724 23.92151178290142),113.22527398067244,23.921511782901423
英德市水边镇,10514,11530.0,5961.0,9.0,49.0,7.0,,英德市水边镇,POINT (113.1644946850192 24.06159439920763),113.16449468501919,24.06159439920763
英德市英红镇,21875,32132.0,5992.0,383.0,3342.0,15.0,15.0,英德市英红镇,POINT (113.382777969736 24.37115830893401),113.38277796973601,24.371158308934007
英德市东华镇,55869,102795.0,2620.0,414.0,41692.0,42.0,42.0,英德市东华镇,POINT (113.6403954833944 24.2375700918765),113.64039548339439,24.237570091876496
英德市黄花镇,20547,38400.0,7411.0,53.0,405.0,,,英德市黄花镇,POINT (112.8783101873783 24.24055914139717),112.87831018737832,24.240559141397174
连州市连州镇,17565,145636.0,111561.0,933.0,9740.0,11.0,11.0,连州市连州镇,POINT (112.3454948284881 24.79800760985829),112.34549482848806,24.79800760985829
连州市星子镇,47161,41402.0,18054.0,55.0,617.0,1.0,1.0,连州市星子镇,POINT (112.5908264959069 24.98915952595861),112.59082649590691,24.989159525958605
